DatasetName,HCFC1_M(2020) HCFC1_S(1136) HCFC1_S(1152) HCFC1_S(1177) HCFC1_S(1205) HCFC1_S(1222) HCFC1_S(1224) HCFC1_S(1438) HCFC1_S(1497) HCFC1_S(1507) HCFC1_S(1516) HCFC1_S(1882) HCFC1_S(2015) HCFC1_S(2020) HCFC1_S(2063) HCFC1_S(2064) HCFC1_S(215) HCFC1_S(411) HCFC1_S(507) HCFC1_S(529) HCFC1_S(594) HCFC1_S(597) HCFC1_S(598) HCFC1_S(6) HCFC1_S(666) HCFC1_S(685) HCFC1_S(793) HCFC1_S(794) HCFC1_T(1485) HCFC1_T(1486) HCFC1_T(1491) HCFC1_T(410) HCFC1_T(413),HCFC1_S(1204) HCFC1_S(1221) HCFC1_S(1482) HCFC1_S(1838) HCFC1_S(1946) HCFC1_S(2019) HCFC1_S(3) HCFC1_S(419) HCFC1_S(601) HCFC1_S(665) HCFC1_S(669) HCFC1_S(757) HCFC1_T(498)
JVO2010_Ratio M/L Normalized by Protein Noco45 - Log2 mitosis,0.5590596430448649,
JJ2018_Ratio M/L normalized pP1___1,,
AH2018_LFQ_M_3_N,0.5709288893563844,0.3953005832000419
VOI2024_0.1uM 24 h_2 mono,,
AH2018_TMTMS2_3_C,0.5546315135461549,
CK2022_15 16-1,0.5600418668734025,
CK2022_3 16-1,0.5595702006941486,
LY2019_P4-,0.5633515590300804,
FSO2013_Ratio H/L normalized Rep3___2,,
KS2014_Intensity pY_PV2,,
HS2024_3_I_N2,,
GF2025_P8_Adh,0.560233579939319,0.41433092254840537
YC2018_Log2(SKBR3-LR/SKBR3)_Rep.2-2,,
GF2025_P5_Sph,0.5643633755036166,0.4104904336738857
CK2022_10 16-1,0.558316198386492,
KTGR2014_Ratio H L Normalized Rep1_AA_starvation_0_15,,
VOI2024_0.1uM 2 h_2 di,,
NJH2015_TMT Pool 131/130_C (Exercise/Basal) (normalized),,
NJH2024_Sub2_HIIT_Mid,,
AMK2021_45I_p3,,
NJH2024_Sub13_HIIT_Mid,,
DB2022_LFQ intensity R1.2,,
DB2022_Intensity R1,,
NJH2024_Sub12_MICT_Mid,,
KTGR2014_Ratio M L Normalized Rep1_Rapamycin_0_15,,
UK2020_HCM_4,0.5534791639385697,
SAS2015_AZD/DMSO_Exp2,,
IMM2018_normalised rep. int. CDK5L-1,,
DB2022_LFQ intensity L2.2,,
KTGR2014_Ratio H M Normalized Rep1_AA_starvation_0_15,,
EP2017_Mitotic R#1 log2 ratio,0.5783681873307868,
EJN2021_2_Ex_Basal,0.557994750803485,
RM2009_Ratio H/L Normalized by Corresponding Protein Level (H:60 min timepoint;L:0 min. timepoint),,
KTGR2014_Ratio-Rapa 30 mins,,
CKC2017_log2 normalized phosphoproteomics_90min_rep#1,,
CF2017_FTE 16,0.5617731001203677,
AR2021_L41 10 μM,0.5687854678310184,
CF2017_EOC 2,0.5542613037132752,
RB2022_6_PostEndurance,,
AH2018_SILAC_1_N,0.560415766354173,
NJH2024_Sub10_HIIT_Pre,,
AS2011_Ratio H/L Inhi_1_2,,
UK2020_HCM_6,0.5535484553906945,
RB2022_7_PreSprint,,
NJH2024_Sub2_MICT_Pre,,
HS2024_3_PD_T2,,
CK2022_6 16-1,0.5591559163050047,
ZX2022_CB treated Replicate 1,0.5439796452804571,0.39780052502469315
BS2014_Log2(Ratio H/L normalized Rep_3),,
TM2022_mock.12h.C,,
GRW2016_Ratio M/L normalized SILAC 5a___1,,
HH2022_Reporter intensity 0,0.5604928917979175,0.39864663144897683
RM2024_Intensity D2-2___2,,
JC2019_Normalised_intensity_B_TiOx_Testis_sample_URO0126,,
RB2022_1_PreStrength,,
JJ2018_Ratio H/M normalized pP2___2,,
AH2018_TMTMS2_2_X,0.5546876535003228,
AR2021_L41 1 μM,0.5582456869069551,
JJ2018_Ratio H/M normalized pP1___2,,
AH2018_TMTMS2_1_N,0.5543611756999104,
NJH2025_Sub10_MICT_Pre,,
JVO2010_Ratio H/M Normalized by Protein Noco45 - Log2 early S,0.5635559653839105,
ZX2022_Control Replicate 3,0.5405117697122853,0.3988741929090953
KS2014_Intensity C4,0.5728331504359874,0.39268585376703796
AS2011_Ratio H/L Inhi_2,,
KBE2022_Log2_Ex_18_T,0.5624483410958063,0.39908836351539684
NJH2025_Sub9_MICT_Pre,,
RCJD2014_20min_1,,
MV2014_Ratio H/M normalized B2___1 (5 min),,
FSO2013_Ratio M/L normalized Rep2___3,,
JC2019_Normalised_intensity_C_TiOx_Testis_sample_URO0158,,
SR2019_MCF10A_Biol_repl_3,,
HS2024_7_B_T2,,
SAS2015_PLX/DMSO_Exp3,,
AMK2021_Ctrl_p5,,
NJH2025_Sub2_HIIT_Mid,,
AH2018_LFQ_M_3_C,0.5733449133356269,0.39668132524110394
CKC2017_log2 normalized phosphoproteomics_15min_rep#2,,
YA2020_Reporter_intensity_Cancer_No.2,0.5617431688246818,
FSO2013_Ratio H/M normalized Rep2___3,,
RB2022_8_PreSprint,0.5610299788577051,0.40015685139505813
AH2018_SILAC_IT_3_C,0.5654896146400714,
WZ2023_Pu_025_10min,0.5825685026935689,0.3972736605443653
RM2024_Intensity D2-2___3,,
AS2011_Ratio H/L_1,,
RCJD2014_10min_3,,
FSO2013_Ratio M/L normalized Rep3___1,0.5471324236008813,
SR2019_JIMT1_Biol_repl_4,,
YP2020_Intensity C10_R2_mult_log2,,
ZCP2016_Ratio H/L Rep 2,,
CF2017_EOC 4,0.5611867845264333,
JJ2018_Ratio H/L normalized pP1___1,,
WZ2023_Pe_010_30min,0.5853403138114259,0.39518526384964053
MV2014_Ratio L/M normalized B2___3 (30 min),,
AH2018_LFQ_IT_3_N,0.5620468088195102,
KS2014_Intensity C6,0.5709841944612958,0.401573513227691
ZQ2022_N3,,
HW2015_Ratio H/L normalized Exp1,,
CK2022_12 40-1,0.5561943144856204,
NJH2024_Sub7_MICT_Pre,,
ZX2022_Control Replicate 1,0.5431143438524488,0.39979156494727175
JJ2018_Ratio H/M normalized pP1,,
CK2022_16 40-1,0.5569233697687068,
AH2018_SILAC_IT_2_C,0.5652462280249541,
CK2022_5 40-1,0.5587612498627382,
AH2018_LFQ_3_X,0.5696342862875773,0.3956383004361518
UK2020_UA_3,0.553471383903722,
LY2019_P7-,0.5541832595775522,
GF2025_P5_Adh,0.5595935183302929,0.40587112423846616
RB2022_1_PostStrength,,
JAW2011_Ratio H/L LS1b,,
FSO2013_Ratio H/L normalized Rep3___1,0.5576670790704723,
SR2019_HCC1954_Biol_repl_3,,
CR2017_Ratio Replicate 2.2,0.5423041446190763,0.3923313313247191
VOI2024_0.1uM 2 h_1 mono,,
MV2014_Ratio L/M normalized A2___1 (10 min),,
RNJ2017_Log2_ratio_Tsup:Tstim_D3,,
CK2022_11 16-1,0.5578248122590432,
ZQ2022_C1,,
CR2017_Ratio Replicate 2.1,0.5565304164912103,0.40513561320936076
PG2020_Intensity CT_B,0.5617279824531937,
JJ2018_Ratio M/L normalized___2,,
AH2018_SILAC_MR_1_N,0.5708890707560362,0.40620608419460374
KS2014_Intensity pY_E5_1,0.5566488692733041,
JW2021_Before_3,,
NJH2015_iTRAQ Subject 2 117/116 (Exercise/Basal) (normalized),,
MV2014_Ratio M/H normalized B3___3 (30 min),,
FS2019_db/db1,0.5596068673828821,
NJH2025_Sub9_HIIT_Pre,,
JAW2011_Ratio H/L_1,,
RCJD2014_20min_3,,
AH2018_LFQ_3_C,0.570572190202471,
JJ2018_Ratio M/L normalized pP3___2,,
AMK2021_45I_p1,,
NJH2025_Sub8_HIIT_Post,,
AH2018_LFQ_M_3_X,0.5729311145043604,0.3986490902362382
YA2020_Reporter_intensity_Cancer_No.4,0.5622747356999342,
KS2014_Intensity pY_E5_2,0.5548798742883642,
FSO2013_Ratio H/L normalized Rep1___3,,
GF2025_P4_Sph,0.5603872230387337,0.40722788679128885
RB2022_2_PreEndurance,,0.3957035195258112
JW2021_Before_1,,
KBE2022_Log2_Ex_25_T,0.5613467381728269,0.3974165958178054
AS2011_Ratio H/L Normalized by Proteins Inhi_2,,
MV2014_Ratio L/M normalized A2___2 (10 min),,
JJ2018_Ratio M/L normalized___1,,
FR2021_Intensity.H,,
CK2022_14 16-1,0.5600629647049215,
AST2020_anti-CD3+PDL2,0.5605660885549772,
MV2014_Ratio M/L normalized B1___1 (5 min),,
KBE2022_Log2_Ex_19_T,0.5622556989616223,0.39714899068913645
KS2014_Intensity pY_N1,0.5607934663472385,
RB2022_1_RecoveryEndurance,,
FSO2013_Ratio H/M normalized Rep1___2,,
HS2024_8_I_T1,,
NJH2015_iTRAQ Subject 1 115/114 (Exercise/Basal) (normalized),,
EP2017_Mitotic R#2 log2 ratio,0.5691267857768066,
AH2018_TMTMS2_1_X,0.5552536993901945,
KTGR2014_Ratio M L Normalized Rep2_AA_starvation_0_15,,
ZCP2016_Ratio H/L Rep 3,,
AS2011_Ratio H/L Normalized RNAi_1_3,,
SR2019_MCF10A_Biol_repl_1,,
NJH2025_Sub8_MICT_Mid,,
EJN2021_5_Ex_Ins,0.5579363906983601,
HS2024_6_I_N2,,
HH2022_Reporter intensity 4,0.5613064443373565,
RBK2021_1326T Late,0.55671341937159,
TM2022_mock.12h.B,,
NJH2024_Sub12_MICT_Pre,,
RCJD2014_15min_3,,
MV2014_Ratio L/H normalized B3___2 (5 min),,
LG2023_Control-3_intensity,,
JJ2018_Ratio H/L normalized pP3___2,,
CF2017_FTE 15,0.5646564481797032,
HS2024_4_I_T3,,
AH2018_SILAC_1_X,0.5597580449749646,
PG2020_Intensity 10h_B,0.5617912080864279,
AH2018_TMTMS3_1_X,0.5608447113074408,
CF2017_FTE 14,0.5617408243098276,
NJH2024_Sub13_HIIT_Post,,
RM2024_Intensity D6-3___3,,
NJH2025_Sub7_HIIT_Pre,,
RBK2021_1259T Early,0.5602208922646637,
RKK2015_IKK+TNF-α/IKKb,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as1b,,
PG2020_Intensity 6h_A,0.5610365565696421,
SR2019_HCC1419_Biol_repl_3,,
KBE2022_Log2_Ex_14_T,0.5625992731560748,0.39684237159310987
EP2017_Untreated R#2 normalized log2 ratio,0.552408596908932,
RM2024_Intensity D0-2___1,,
DB2022_Intensity L1,,
LY2019_P5+,0.5547844938889019,
HS2024_5_I_N2,,
SAS2015_PLX/AZD_Exp3,,
EP2017_Pervanadate R#2 log2 ratio,0.5677782004709018,
AS2011_Ratio H/L Normalized RNAi_2_1,,
