DatasetName,OSBP_M(368) OSBP_S(184) OSBP_S(185) OSBP_S(190) OSBP_S(193) OSBP_S(198) OSBP_S(237) OSBP_S(238) OSBP_S(240) OSBP_S(244) OSBP_S(323) OSBP_S(338) OSBP_S(351) OSBP_S(376) OSBP_S(379) OSBP_S(382) OSBP_S(385) OSBP_S(386) OSBP_S(389) OSBP_T(326) OSBP_T(332) OSBP_T(368) OSBP_T(377) OSBP_Y(767),OSBP_M(351) OSBP_M(367) OSBP_S(368) OSBP_T(3) OSBP_T(367)
AH2018_LFQ_M_2_X,0.5222043385407639,
AH2018_LFQ_IT_4_N,,
CK2022_15 200-1,0.5375459023849024,
RM2024_Intensity D4-1___2,,
JJ2018_Ratio H/M normalized,0.527380022739503,
JJ2018_Ratio M/L normalized pP3___1,0.5250594531386364,
KBE2022_Log2_Ex_34_T,0.5300237476347184,
CKC2017_log2 normalized phosphoproteomics_0min_rep#2,0.5319943530055703,
LY2019_P2+,0.529055394556308,
LATM2013_Log2 Ratio (Light/Medium) Reverse,,
CK2022_2 200-1,0.5462644494248564,
AS2011_Ratio H/L Protein RNAi_2,,
MV2014_Ratio L/H normalized A3___1 (2 min),0.5241261950964916,
WZ2023_Su_010_30min,0.5383552573336913,0.7197518757449719
RN2012_H01,0.5374879823718658,
KTGR2014_Ratio-Rapa 2 mins,,
EJN2021_2_Rest_Basal,0.5250065476335228,
KS2014_Intensity pY_E5_3,,
MM2018_Ratio H/L replicate 3,0.5316261119950038,
EP2017_Pervanadate R#1 normalized log2 ratio,0.5480439765710245,
HS2024_8_B_T3,0.5405847753639295,
YA2020_Reporter_intensity_Cancer_No.3,0.5376528474710437,
KBE2022_Log2_Ex_44_U,0.5298562281970417,
WZ2023_Pe_010_20min,0.5338425413909035,0.7047670820418694
KS2014_Intensity pY_C6,,
AS2011_Ratio H/L Normalized_3,,
RCJD2014_15min_mean,0.5480091795072615,
RB2022_3_PreStrength,0.5174923999224952,
NJH2015_iTRAQ Subject 3 116/117 (Exercise/Basal) (normalized),,
RCJD2014_10min_mean,0.5071739874205075,
KS2014_Intensity C1,0.552171765341363,
FSO2013_Ratio H/M normalized Rep3___1,0.5370475298016861,
AH2018_SILAC_M_3_C,,
RKK2015_TNF-α+IKKb/TNF-α,0.5355171067198722,
RM2024_Intensity D0-3___2,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt2a,,
AH2018_SILAC_M_2_C,0.5311756762226448,
AH2018_SILAC_M_2_X,0.5316375411408261,
KTGR2014_Ratio-Rapa 15 mins,,
RM2024_Intensity D4-2___1,,
KBE2022_Log2_Ex_15_T,0.534820004546562,
VOI2024_0.1uM 24 h_1 di,,
WZ2023_Su_010_10min,0.5336336608716664,0.718036292494914
PG2020_Intensity 6h_C,0.5393351949490103,
JVO2010_Ratio M/L Normalized by Protein Noco45 - Log2 mitosis,,
JJ2018_Ratio M/L normalized pP1___1,0.5465593307482955,
AH2018_LFQ_M_3_N,0.5232920205311814,
VOI2024_0.1uM 24 h_2 mono,,
AH2018_TMTMS2_3_C,0.5472695522001322,
CK2022_15 16-1,0.4976340922947729,
CK2022_3 16-1,0.5150335023310192,
LY2019_P4-,0.5095710436152927,
FSO2013_Ratio H/L normalized Rep3___2,,
KS2014_Intensity pY_PV2,,
HS2024_3_I_N2,0.5203680363895579,
GF2025_P8_Adh,0.5122556008435326,
YC2018_Log2(SKBR3-LR/SKBR3)_Rep.2-2,0.5372017108424966,
GF2025_P5_Sph,0.5096577128236893,
CK2022_10 16-1,0.5158021333594575,
KTGR2014_Ratio H L Normalized Rep1_AA_starvation_0_15,,
VOI2024_0.1uM 2 h_2 di,,
NJH2015_TMT Pool 131/130_C (Exercise/Basal) (normalized),,0.7075965757953215
NJH2024_Sub2_HIIT_Mid,0.5407061486984249,
AMK2021_45I_p3,,
NJH2024_Sub13_HIIT_Mid,0.5291081107519228,
DB2022_LFQ intensity R1.2,,
DB2022_Intensity R1,,
NJH2024_Sub12_MICT_Mid,0.5459241995251299,
KTGR2014_Ratio M L Normalized Rep1_Rapamycin_0_15,,
UK2020_HCM_4,0.5211450241362355,
SAS2015_AZD/DMSO_Exp2,0.5221105336475461,
IMM2018_normalised rep. int. CDK5L-1,0.525473543320616,
DB2022_LFQ intensity L2.2,,
KTGR2014_Ratio H M Normalized Rep1_AA_starvation_0_15,,
EP2017_Mitotic R#1 log2 ratio,0.52497162326249,
EJN2021_2_Ex_Basal,0.5296541965496891,
RM2009_Ratio H/L Normalized by Corresponding Protein Level (H:60 min timepoint;L:0 min. timepoint),,
KTGR2014_Ratio-Rapa 30 mins,,
CKC2017_log2 normalized phosphoproteomics_90min_rep#1,0.5335716035031249,
CF2017_FTE 16,0.5311085999896582,
AR2021_L41 10 μM,0.5434171351283769,
CF2017_EOC 2,0.5291694764324937,
RB2022_6_PostEndurance,0.5366431731391871,
AH2018_SILAC_1_N,0.5308654802144107,
NJH2024_Sub10_HIIT_Pre,0.5378874122967022,
AS2011_Ratio H/L Inhi_1_2,,
UK2020_HCM_6,0.5229784699974583,
RB2022_7_PreSprint,0.5358712007250628,
NJH2024_Sub2_MICT_Pre,0.5462190488068264,
HS2024_3_PD_T2,0.5195931167482075,
CK2022_6 16-1,0.5088154540774236,
ZX2022_CB treated Replicate 1,0.5377608063310294,
BS2014_Log2(Ratio H/L normalized Rep_3),0.5314242348062043,
TM2022_mock.12h.C,0.5423050831209999,
GRW2016_Ratio M/L normalized SILAC 5a___1,,
HH2022_Reporter intensity 0,0.534758124212741,
RM2024_Intensity D2-2___2,,
JC2019_Normalised_intensity_B_TiOx_Testis_sample_URO0126,0.5358920135354585,
RB2022_1_PreStrength,0.5417663146313746,
JJ2018_Ratio H/M normalized pP2___2,,
AH2018_TMTMS2_2_X,0.5477163840064326,
AR2021_L41 1 μM,0.5376054038492801,
JJ2018_Ratio H/M normalized pP1___2,0.5160544986767541,
AH2018_TMTMS2_1_N,0.547715924539515,
NJH2025_Sub10_MICT_Pre,0.540424833171068,
JVO2010_Ratio H/M Normalized by Protein Noco45 - Log2 early S,,
ZX2022_Control Replicate 3,0.5271273472722907,
KS2014_Intensity C4,0.5403439893757892,
AS2011_Ratio H/L Inhi_2,,
KBE2022_Log2_Ex_18_T,0.5290149634708788,
NJH2025_Sub9_MICT_Pre,0.5458237402435582,
RCJD2014_20min_1,0.5469227098853915,
MV2014_Ratio H/M normalized B2___1 (5 min),0.5362193726635268,
FSO2013_Ratio M/L normalized Rep2___3,0.5605317754159984,
JC2019_Normalised_intensity_C_TiOx_Testis_sample_URO0158,0.5393821573468366,
SR2019_MCF10A_Biol_repl_3,0.5417556644615963,
HS2024_7_B_T2,0.5599568739032691,
SAS2015_PLX/DMSO_Exp3,0.5237168439433658,
AMK2021_Ctrl_p5,,
NJH2025_Sub2_HIIT_Mid,0.5407061486984249,
AH2018_LFQ_M_3_C,0.5264228150252929,
CKC2017_log2 normalized phosphoproteomics_15min_rep#2,0.5315865146044235,
YA2020_Reporter_intensity_Cancer_No.2,0.5353002588023902,
FSO2013_Ratio H/M normalized Rep2___3,0.5211079348757942,
RB2022_8_PreSprint,0.5332450011683918,
AH2018_SILAC_IT_3_C,0.5301258867942841,
WZ2023_Pu_025_10min,0.5364704821098577,0.7203045811903233
RM2024_Intensity D2-2___3,,
AS2011_Ratio H/L_1,,
RCJD2014_10min_3,0.5237425639230608,
FSO2013_Ratio M/L normalized Rep3___1,0.5253222062433324,
SR2019_JIMT1_Biol_repl_4,0.5445894832949796,
YP2020_Intensity C10_R2_mult_log2,0.5345392886502293,
ZCP2016_Ratio H/L Rep 2,0.5438250762453506,
CF2017_EOC 4,0.5273678442619065,
JJ2018_Ratio H/L normalized pP1___1,0.5349543015324679,
WZ2023_Pe_010_30min,0.5327418283352262,0.72077053823512
MV2014_Ratio L/M normalized B2___3 (30 min),0.5413480024497934,
AH2018_LFQ_IT_3_N,0.5317938449824539,
KS2014_Intensity C6,0.5495057510285094,
ZQ2022_N3,0.5348351497516118,
HW2015_Ratio H/L normalized Exp1,0.5424804192328324,
CK2022_12 40-1,0.5389031434716925,
NJH2024_Sub7_MICT_Pre,0.5416619134246637,
ZX2022_Control Replicate 1,0.5395140032095537,
JJ2018_Ratio H/M normalized pP1,0.5257359276441884,
CK2022_16 40-1,0.53379781938387,
AH2018_SILAC_IT_2_C,0.5310917311668194,
CK2022_5 40-1,0.5342064372012456,
AH2018_LFQ_3_X,0.5282302709767482,
UK2020_UA_3,0.5225151090580343,
LY2019_P7-,0.5205909983526824,
GF2025_P5_Adh,0.5403752469223074,
RB2022_1_PostStrength,0.5313343066409603,
JAW2011_Ratio H/L LS1b,,
FSO2013_Ratio H/L normalized Rep3___1,0.5269393776768719,
SR2019_HCC1954_Biol_repl_3,0.5424515903588781,
CR2017_Ratio Replicate 2.2,0.5256601697018949,
VOI2024_0.1uM 2 h_1 mono,,
MV2014_Ratio L/M normalized A2___1 (10 min),0.5322498910168146,
RNJ2017_Log2_ratio_Tsup:Tstim_D3,0.5320277194891752,
CK2022_11 16-1,0.5109417488429283,
ZQ2022_C1,0.533291156694791,
CR2017_Ratio Replicate 2.1,0.5204536742427008,
PG2020_Intensity CT_B,0.5098642578635982,
JJ2018_Ratio M/L normalized___2,0.5293085423128784,
AH2018_SILAC_MR_1_N,,
KS2014_Intensity pY_E5_1,,
JW2021_Before_3,,
NJH2015_iTRAQ Subject 2 117/116 (Exercise/Basal) (normalized),,
MV2014_Ratio M/H normalized B3___3 (30 min),,
FS2019_db/db1,0.5336230783407543,
NJH2025_Sub9_HIIT_Pre,0.5458243316546468,
JAW2011_Ratio H/L_1,,
RCJD2014_20min_3,0.4780733044094286,
AH2018_LFQ_3_C,0.5283191328453021,
JJ2018_Ratio M/L normalized pP3___2,,
AMK2021_45I_p1,,
NJH2025_Sub8_HIIT_Post,0.5484279318969969,
AH2018_LFQ_M_3_X,0.5310046805311691,
YA2020_Reporter_intensity_Cancer_No.4,0.5359017273190915,
KS2014_Intensity pY_E5_2,,
FSO2013_Ratio H/L normalized Rep1___3,,
GF2025_P4_Sph,0.5317209987736438,
RB2022_2_PreEndurance,0.5296941700712262,
JW2021_Before_1,,
KBE2022_Log2_Ex_25_T,0.534563623776723,
AS2011_Ratio H/L Normalized by Proteins Inhi_2,,
MV2014_Ratio L/M normalized A2___2 (10 min),,
JJ2018_Ratio M/L normalized___1,0.5495313275112641,
FR2021_Intensity.H,0.5399105656488853,
CK2022_14 16-1,0.4982724386695603,
AST2020_anti-CD3+PDL2,0.5286461144348567,
MV2014_Ratio M/L normalized B1___1 (5 min),0.5352310202168182,
KBE2022_Log2_Ex_19_T,0.5366599578472947,
KS2014_Intensity pY_N1,,
RB2022_1_RecoveryEndurance,0.5400873588510883,
FSO2013_Ratio H/M normalized Rep1___2,0.5301819605752323,
HS2024_8_I_T1,0.5454495025597524,
NJH2015_iTRAQ Subject 1 115/114 (Exercise/Basal) (normalized),,
EP2017_Mitotic R#2 log2 ratio,0.5183632294286613,
AH2018_TMTMS2_1_X,0.5474170822106409,
KTGR2014_Ratio M L Normalized Rep2_AA_starvation_0_15,,
ZCP2016_Ratio H/L Rep 3,0.5442508600066739,
AS2011_Ratio H/L Normalized RNAi_1_3,,
SR2019_MCF10A_Biol_repl_1,0.533945376412833,
NJH2025_Sub8_MICT_Mid,0.547469435962976,
EJN2021_5_Ex_Ins,0.5326246061063561,
HS2024_6_I_N2,0.547839485394392,
HH2022_Reporter intensity 4,,
RBK2021_1326T Late,0.5330874686335324,
TM2022_mock.12h.B,0.5413239199622599,
NJH2024_Sub12_MICT_Pre,0.546913355653589,
RCJD2014_15min_3,0.4751531787170788,
MV2014_Ratio L/H normalized B3___2 (5 min),0.5068085488719651,
LG2023_Control-3_intensity,,
JJ2018_Ratio H/L normalized pP3___2,,
CF2017_FTE 15,0.5295088238742748,
HS2024_4_I_T3,0.5321707900905214,
AH2018_SILAC_1_X,0.5317773578174526,
PG2020_Intensity 10h_B,0.5373262765681318,
AH2018_TMTMS3_1_X,0.5044876708401338,
CF2017_FTE 14,,
NJH2024_Sub13_HIIT_Post,0.5436052984381734,
RM2024_Intensity D6-3___3,,
NJH2025_Sub7_HIIT_Pre,0.5425720090880285,
RBK2021_1259T Early,0.5424028732911634,
RKK2015_IKK+TNF-α/IKKb,0.5191560042863451,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as1b,,
PG2020_Intensity 6h_A,0.5366644076053707,
SR2019_HCC1419_Biol_repl_3,0.53845402548185,
KBE2022_Log2_Ex_14_T,0.5307930837515119,
EP2017_Untreated R#2 normalized log2 ratio,0.49961079054795426,
RM2024_Intensity D0-2___1,,
DB2022_Intensity L1,,
LY2019_P5+,0.5566358006621758,
HS2024_5_I_N2,0.5191808982599914,
SAS2015_PLX/AZD_Exp3,0.5166098896171161,
EP2017_Pervanadate R#2 log2 ratio,0.5366963741480782,
AS2011_Ratio H/L Normalized RNAi_2_1,,
