DatasetName,BCL7C_S(100) BCL7C_S(103) BCL7C_S(109) BCL7C_S(122) BCL7C_S(80),BCL7C_S(114) BCL7C_S(126) BCL7C_S(156) BCL7C_S(97) BCL7C_T(111) BCL7C_T(118)
CR2017_Ratio Replicate 2.2,0.5002074412445147,0.574799973557395
VOI2024_0.1uM 2 h_1 mono,,
MV2014_Ratio L/M normalized A2___1 (10 min),,
RNJ2017_Log2_ratio_Tsup:Tstim_D3,,
CK2022_11 16-1,,0.49393829936114964
ZQ2022_C1,,
CR2017_Ratio Replicate 2.1,0.46135959107015945,0.5145012073063396
PG2020_Intensity CT_B,0.4643782203509674,0.4435469283797319
JJ2018_Ratio M/L normalized___2,,
AH2018_SILAC_MR_1_N,0.48224035802801896,0.537715071732669
KS2014_Intensity pY_E5_1,,
JW2021_Before_3,,
NJH2015_iTRAQ Subject 2 117/116 (Exercise/Basal) (normalized),,
MV2014_Ratio M/H normalized B3___3 (30 min),,
FS2019_db/db1,,
NJH2025_Sub9_HIIT_Pre,,
JAW2011_Ratio H/L_1,,
RCJD2014_20min_3,,
AH2018_LFQ_3_C,,0.5487583052463344
JJ2018_Ratio M/L normalized pP3___2,,
AMK2021_45I_p1,,
NJH2025_Sub8_HIIT_Post,,
AH2018_LFQ_M_3_X,0.45929504901673457,0.5662265470778387
YA2020_Reporter_intensity_Cancer_No.4,0.41844332338851375,
KS2014_Intensity pY_E5_2,,
FSO2013_Ratio H/L normalized Rep1___3,,
GF2025_P4_Sph,,
RB2022_2_PreEndurance,,
JW2021_Before_1,,
KBE2022_Log2_Ex_25_T,0.459886108038441,0.5613274507854381
AS2011_Ratio H/L Normalized by Proteins Inhi_2,,
MV2014_Ratio L/M normalized A2___2 (10 min),,
JJ2018_Ratio M/L normalized___1,,
FR2021_Intensity.H,,
CK2022_14 16-1,,0.477318344867604
AST2020_anti-CD3+PDL2,0.38376428480853625,0.5778348117584167
MV2014_Ratio M/L normalized B1___1 (5 min),,
KBE2022_Log2_Ex_19_T,,0.5732422279928936
KS2014_Intensity pY_N1,,
RB2022_1_RecoveryEndurance,,
FSO2013_Ratio H/M normalized Rep1___2,,
HS2024_8_I_T1,,
NJH2015_iTRAQ Subject 1 115/114 (Exercise/Basal) (normalized),,
EP2017_Mitotic R#2 log2 ratio,,0.5553992827136446
AH2018_TMTMS2_1_X,0.4574809671117513,0.5538074345490146
KTGR2014_Ratio M L Normalized Rep2_AA_starvation_0_15,,
ZCP2016_Ratio H/L Rep 3,,
AS2011_Ratio H/L Normalized RNAi_1_3,,
SR2019_MCF10A_Biol_repl_1,,
NJH2025_Sub8_MICT_Mid,,
EJN2021_5_Ex_Ins,,
HS2024_6_I_N2,,
HH2022_Reporter intensity 4,,
RBK2021_1326T Late,,
TM2022_mock.12h.B,,
NJH2024_Sub12_MICT_Pre,,
RCJD2014_15min_3,,
MV2014_Ratio L/H normalized B3___2 (5 min),,
LG2023_Control-3_intensity,,0.5382084222786174
JJ2018_Ratio H/L normalized pP3___2,,
CF2017_FTE 15,,
HS2024_4_I_T3,,
AH2018_SILAC_1_X,,
PG2020_Intensity 10h_B,,0.5597262076160759
AH2018_TMTMS3_1_X,,
CF2017_FTE 14,,0.5380357106854531
NJH2024_Sub13_HIIT_Post,,
RM2024_Intensity D6-3___3,,
NJH2025_Sub7_HIIT_Pre,,
RBK2021_1259T Early,,
RKK2015_IKK+TNF-α/IKKb,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as1b,,
PG2020_Intensity 6h_A,0.3877979267678834,0.4869204267231217
SR2019_HCC1419_Biol_repl_3,,
KBE2022_Log2_Ex_14_T,,0.5746730888720387
EP2017_Untreated R#2 normalized log2 ratio,,0.5189838027131164
RM2024_Intensity D0-2___1,,
DB2022_Intensity L1,,
LY2019_P5+,,0.5913964844075129
HS2024_5_I_N2,,
SAS2015_PLX/AZD_Exp3,,
EP2017_Pervanadate R#2 log2 ratio,,0.5700736711579295
AS2011_Ratio H/L Normalized RNAi_2_1,,
