DatasetName,PPIG_S(128) PPIG_S(173) PPIG_S(2) PPIG_S(354) PPIG_S(487) PPIG_S(489) PPIG_S(5) PPIG_S(535) PPIG_S(549) PPIG_S(577) PPIG_S(616) PPIG_S(630) PPIG_S(631) PPIG_S(636) PPIG_S(7) PPIG_S(701) PPIG_S(80) PPIG_T(3) PPIG_T(356) PPIG_T(579) PPIG_T(611),PPIG_S(254) PPIG_S(256) PPIG_S(257) PPIG_S(259) PPIG_S(3) PPIG_S(319) PPIG_S(341) PPIG_S(356) PPIG_S(358) PPIG_S(371) PPIG_S(375) PPIG_S(376) PPIG_S(386) PPIG_S(397) PPIG_S(4) PPIG_S(410) PPIG_S(413) PPIG_S(415) PPIG_S(433) PPIG_S(442) PPIG_S(506) PPIG_S(527) PPIG_S(533) PPIG_S(544) PPIG_S(545) PPIG_S(546) PPIG_S(560) PPIG_S(585) PPIG_S(587) PPIG_S(6) PPIG_S(658) PPIG_S(672) PPIG_S(673) PPIG_S(677) PPIG_S(690) PPIG_S(693) PPIG_S(695) PPIG_S(696) PPIG_S(716) PPIG_S(717) PPIG_S(730) PPIG_S(744) PPIG_S(745) PPIG_S(753) PPIG_T(343) PPIG_T(355) PPIG_T(358) PPIG_T(4) PPIG_T(407) PPIG_T(552) PPIG_T(733) PPIG_T(748),PPIG_S(1) PPIG_S(275) PPIG_S(290) PPIG_S(315) PPIG_S(382) PPIG_S(398) PPIG_S(400) PPIG_S(431) PPIG_S(531) PPIG_S(681) PPIG_S(684) PPIG_S(687) PPIG_S(691) PPIG_S(702) PPIG_S(713) PPIG_S(729) PPIG_S(738)
MV2014_Ratio H/M normalized B2___2 (5 min),,,
RN2012_L14,,0.5396323219046265,0.6472091383410461
AH2018_LFQ_3_N,,0.5434310522026636,
RKK2015_TNF-α/IKKb,,,
SFR2015_HL_log2_ratio_std_b,,0.5381358286643833,
UK2020_UA_1,,0.5346876990407152,
KBE2022_Log2_Ex_13_U,,0.5515584872104278,0.6721948736914496
AS2011_Ratio H/L Normalized Inhi_1,,0.534439669489731,
RNJ2017_Log2_ratio_Tsup:Trest_D2,,0.5379162146027763,0.648457207469413
RB2022_1_RecoverySprint,,0.5376769040846021,0.65056609832637
CKC2017_log2 normalized phosphoproteomics_120min_rep#1,,,
JJ2018_Ratio H/L normalized pP3,,,
CK2022_7 40-1,0.4142657552354991,0.5416058296165039,0.6718652035389711
AS2011_Ratio H/L Inhi_1_3,,0.5199205036315333,
NJH2025_Sub10_HIIT_Mid,,,
KTGR2014_Ratio H L Normalized Rep2_AA_starvation_0_15,,0.5450618459227985,0.6591550956356266
JAW2011_Ratio H/L LS1b_1,,0.5353468117245487,
PG2020_Intensity 4h_B,,0.5255834942864377,0.6630612004107218
SR2019_BT549_Biol_repl_2,,0.5354704011759882,0.6625833699803433
RM2024_Intensity D4-2,,,
DB2022_LFQ intensity R2.2,,,
JJ2018_Ratio H/L normalized,,,
RB2022_5_PostEndurance,,0.5366274160180947,0.6605326805889763
HS2024_5_PD_T2,,0.5361346690658884,0.6597535537275145
WZ2023_Su_025_20min,0.422026124883616,0.5359003841024962,0.6658792583632922
RM2024_Intensity D2-2___1,,,
IMM2018_normalised rep. int. CDK5L-2,,0.535978049102085,0.6667185261113067
LY2019_P8-,,0.5413961863641933,0.6622521164858695
JVO2010_Ratio H/M Normalized by Protein ThymON - Log2 G2,0.4251466846170923,0.5219924520053116,0.648391505943983
CKC2017_log2 normalized phosphoproteomics_15min_rep#3,,,
FSO2013_Ratio H/L normalized Rep1,,0.5274451299035309,0.6506109294675939
NJH2024_Sub2_HIIT_Pre,,,
CKC2017_log2 normalized phosphoproteomics_60min_rep#2,,,
CK2022_13 40-1,0.42226723340865924,0.5469331033888394,0.6740122500590945
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt4a,,,
RN2012_H02,,,0.6418572128231913
PG2020_Intensity 10h_D,,0.5334241023414102,0.6430334731797869
RB2022_8_PreEndurance,,0.5360378735021155,0.6613950583187872
HS2024_3_B_N2,0.4181883764049399,0.5381300972194676,0.6666788253047267
EJN2021_4_Ex_Ins,,0.5355622972503743,0.6587294421194736
AS2011_Ratio H/L Normalized by Protein,0.4213166286352849,0.5269467352967747,0.6551255624987696
EJN2021_1_Ex_Ins,,0.5322110446292438,0.6670495893740875
EP2017_Pervanadate R#3 log2 ratio,0.42307590732687234,0.5365394627973579,0.6501955424384928
FSO2013_Ratio M/L normalized Rep1___3,,0.5508235903529172,
NJH2025_Sub4_HIIT_Mid,,,
RCJD2014_5min_2,,,
RB2022_6_PostStrength,,,
AH2018_SILAC_MR_3_C,,0.5381474413866516,
AH2018_LFQ_M_4_C,,0.5443023932560842,
NJH2024_Sub4_MICT_Pre,,,
AS2011_Ratio H/L Normalized Inhi_1_1,,0.5199205036315333,
DL2023_12h-1,,0.5441032523904686,
MV2014_Ratio L/M normalized B2___1 (30 min),,,
DB2022_LFQ intensity L1.1,,,
NJH2025_Sub6_MICT_Pre,,,
NJH2025_Sub6_MICT_Post,,,
CKC2017_log2 normalized phosphoproteomics_60min_rep#3,,,
RN2012_H04,,0.5382016409135516,0.6557328668783484
CK2022_6 40-1,0.4124113894952999,0.5400594630477764,0.6716373834431975
DB2022_LFQ intensity R2.1,,,
KBE2022_Log2_Ex_42_U,,0.5558021741204302,0.6731460295319766
LY2019_P3-,,0.5455282033251143,0.6648697071499189
FR2021_Intensity.A,,0.5374127077721398,0.6536152972555388
EJN2021_3_Ex_Ins,,0.5310071358476989,0.6663657098909053
MV2014_Ratio M/L normalized A1___1 (2 min),,,
WZ2023_Pe_005_30min,,0.5347327060419895,0.6651334442358926
HS2024_8_PD_T3,,0.5230870148410418,0.654958692869952
EJN2021_3_Ex_Basal,,0.5349657860041985,0.6629416491310219
AST2020_Control.1,0.4219082707518358,0.5455374430043936,0.6526792160300922
JW2015_Intensity cap1,,,
PG2020_Intensity CT_A,,0.5272853429494583,0.6631869432573364
FS2019_Ctr3,0.4187386454493642,,
WZ2023_Pu_025_20min,0.4219319892666351,0.533928692221666,0.6652263707143155
NJH2025_Sub4_MICT_Post,,,
JVO2010_Ratio H/M Normalized by Protein Noco3h - Log2 Late S,0.4262977341842178,0.5367453801169235,0.6514345057606867
GF2025_P10_Adh,0.41688579491765665,0.5398535258373444,0.6513827351044952
RB2022_1_RecoveryStrength,,0.5379445756334688,0.6617881657416966
SR2019_HCC1954_Biol_repl_4,,0.5349673830784867,0.6646153285662951
FR2021_Norm.Intensity.N,,0.5434700821255536,
HS2024_5_B_N1,,0.531754019748135,0.6556404410699919
FSO2013_Ratio H/M normalized Rep3___3,,0.5445396849259653,
AH2018_TMTMS2_2_C,0.40893975078772304,0.5266469959405726,
RB2022_4_PreSprint,,0.5375247481075509,0.66557914936867
DB2022_Intensity R2,,,
AH2018_TMTMS2_Pool,,0.5434736602785136,
HS2024_8_I_N2,,0.5469663847409987,0.6625254209191697
RB2022_3_RecoveryStrength,,0.5366942691158225,0.6621026602831492
NJH2024_Sub6_HIIT_Mid,,,
AH2018_SILAC_M_1_C,,0.5438215497175256,
LY2019_P8+,,0.5440069238259683,0.6536999783408193
RB2022_2_RecoveryEndurance,,,0.6684258898643662
JJ2018_Ratio H/M normalized pP2___1,,,
JAW2011_Ratio H/L HS_1,,0.5391634646145804,
RB2022_3_PostEndurance,,0.5370702861144627,0.6613639486395747
KS2014_Intensity pY_PV1,,,
JAW2011_Ratio H/L LS1b_2,,,
SR2019_MCF7_Biol_repl_2,,0.541473842408542,0.6681709905291591
NJH2015_TMT Subject 2 128_N/127_C (Exercise/Basal) (normalized),0.4225611914544174,0.5380268893589547,0.6594612816580213
AS2011_Ratio H/L Normalized RNAi_1_1,,,
AH2018_LFQ_M_4_X,,0.5429793569718305,
NJH2024_Sub6_MICT_Pre,,,
JJ2018_Ratio M/L normalized pP1___2,,,
YP2020_Intensity C30_R2_mult_log2,,0.5356650307025365,0.6552247811536753
NJH2024_Sub9_HIIT_Pre,,,
AS2011_Ratio H/L Normalized Inhi_2_3,0.42227837732762213,0.528101410750485,0.6517093914164224
RM2024_Intensity D0-1___3,,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt3,,,
KBE2022_Log2_Ex_28_U,,0.5423369627044263,0.6678391132164705
GRW2016_Ratio H/L normalized SILAC 1___1,,,
CF2017_FTE 17,,0.5292093406286784,0.6588596455623894
LY2019_P2-,0.4242583038613473,0.5330384874805818,0.643526889333338
AH2018_LFQ_IT_1_X,,0.5432123116565923,
JJ2018_Ratio H/L normalized pP3___1,,,
RB2022_8_RecoveryStrength,,0.535883951116025,0.6611501035526685
WZ2023_Pe_005_20min,0.420268168220644,0.5343434706774383,0.6653878009761351
AST2020_Control.2,0.42207221028782516,0.5455219937895387,0.6492490590983502
NJH2025_Sub6_MICT_Mid,,,
RCJD2014_10min_1,,,
FSO2013_Ratio H/L normalized Rep2___3,,,
JVO2010_Ratio M/L Normalized by Protein Noco3h - Log2 G1,0.4241630042824274,0.5280622821305914,0.6482375064847897
HS2024_3_I_T1,0.42453947757607774,0.549562114603537,0.6557100299412091
FSO2012_Ratio -/+ 3-MB-PP1 exp. as2a,,,
CK2022_4 40-1,0.4158265089861421,0.5440706003676212,0.6736243496690063
SR2019_MCF10A_Biol_repl_4,,0.5395656629213558,0.6673884452882939
KS2014_Intensity pY_C5,,,
NJH2025_Sub4_MICT_Pre,,,
NJH2024_Sub9_MICT_Post,,,
CF2017_OSE 28,,0.522054821279152,0.6581109890803143
HS2024_5_B_T2,,0.5447489937855858,0.6539356764977119
HS2024_6_I_T1,,0.5250429802768104,0.6548807805083019
HS2024_5_B_T3,,0.5455507868535787,0.6547768922992107
JJ2018_Ratio H/M normalized pP1___1,,,
KBE2022_Log2_Ex_36_U,,0.5460718790330901,0.6698577907150182
AH2018_TMTMS3_3_N,,0.5423547002934278,
SR2019_HCC1419_Biol_repl_2,,0.5398646308475448,0.6676255558628719
FR2021_Intensity.N,,0.5434685674822671,
AS2011_Ratio H/L Inhi_2_1,,0.539584910321411,
AH2018_SILAC_MR_1_C,,0.5440748920093674,
NJH2024_Sub1_HIIT_Mid,,,
NJH2025_Sub8_HIIT_Mid,,,
EP2017_Mitotic R#3 log2 ratio,0.425736283891732,0.5312616505723478,0.6494520619962304
KBE2022_Log2_Ex_36_T,,0.5466819460120654,0.6704023031541739
NJH2025_Sub6_HIIT_Mid,,,
WZ2023_Pu_005_30min,0.42182747741600046,0.5342532186702856,0.6652316967661704
KS2014_Intensity C2,0.41887469998963606,0.5450495277841021,
FSO2013_Ratio H/L normalized Rep1___2,,0.5379396041610979,
RM2024_Intensity D2-2,,,
KBE2022_Log2_Ex_42_T,,0.5444504595708652,0.6707732313058422
CK2022_9 200-1,0.4248355868786971,0.5529173290343797,0.6669058423275097
GRW2016_Ratio H/L normalized SILAC 2___1,,,
JJ2018_Ratio H/M normalized pP3___2,,,
DB2022_LFQ intensity R1.1,,,
CK2022_10 200-1,0.42631577195445997,0.5530956822049411,0.6668191139256141
NJH2024_Sub9_MICT_Mid,,,
JAW2011_Ratio H/L_2,,0.5422979426065191,
HS2024_7_I_N2,,0.5240850435514781,0.6505702562422588
RBK2021_1332T Late,,,
LY2019_P1-,,0.5177240772239349,0.6509129647296874
RKK2015_TNF-α/basal.1,,,
RKK2015_TNF-α/TNF-α+SC-514,,,
CR2017_Ratio Replicate 2.5,0.42275136885946046,0.5458118042347867,
HS2024_3_I_T3,,0.5722682119097777,0.6591613436713425
CKC2017_log2 normalized phosphoproteomics_90min_rep#2,,,
AS2011_Ratio H/L Normalized RNAi_1,,,
KS2014_Intensity E15_4,,0.5497327291796787,
ZQ2022_C3,,0.5380040235827273,
EJN2021_3_Rest_Ins,,0.5349243094572534,0.6631491025356364
YP2020_Intensity P10_R2_mult_log2,,0.5351533454111798,0.6541799032203697
MV2014_Ratio H/L normalized A1___3 (10 min),,,
NJH2025_Sub1_MICT_Pre,,,
KBE2022_Log2_Ex_39_T,,0.5393327069469147,0.6682817771146693
FSO2013_Ratio H/M normalized Rep3___2,,0.545646320550466,
RM2024_Intensity D6-2,,,
EP2017_Untreated R#1 log2 ratio,0.4280324876721283,0.5338579831444364,0.657715573993678
RKK2015_SC-514/basal,,,
RM2024_Intensity D6-1___3,,,
WZ2023_Pu_010_10min,0.42437191996239454,0.5337958747698515,0.6656465063190192
NJH2025_Sub9_HIIT_Mid,,,
SR2019_SKBR3_Biol_repl_4,,0.5360583718525891,0.666013023838221
HS2024_5_I_T3,,0.5289116451156426,0.6537819623580186
KS2014_Intensity N1,,0.5314786703549659,
NJH2024_Sub12_MICT_Post,,,
TM2022_S2.8h.C,,,
CR2017_Ratio Replicate 1,,0.5307185108652468,
AS2011_RNAi 1_Ratio H/L normalized by corresponding protein level (H: shPlk1; L: shEg5),,,
CKC2017_log2 normalized phosphoproteomics_30min_rep#3,,,
JJ2018_Ratio H/M normalized pP3,,,
AH2018_SILAC_MR_2_C,,0.5397322791209436,
LATM2013_Log2 Ratio (Medium/Light) Forward,,0.5244537626619222,0.6528449167227287
PG2020_Intensity 2h_A,,0.5282769902093023,0.6640919267771936
NJH2024_Sub6_MICT_Mid,,,
NJH2025_Sub13_HIIT_Post,,,
AH2018_SILAC_MR_3_X,,0.5405128913771411,
JJ2018_Ratio H/M normalized___1,,,
RCJD2014_15min_2,,,
AS2011_Ratio H/L_2,,0.5327539854730673,
AS2011_Ratio H/L Normalized,0.4234909096718996,0.5320316585495709,0.6576865756768596
RN2012_H03,,0.5383788338404855,0.6528802452751753
HS2024_5_B_N2,,0.545210498592581,0.6591886504054211
HS2024_5_I_N1,,0.5430345654069917,0.6563515881444687
HS2024_6_I_N1,0.4207369735022852,0.5056832089560149,0.6541057372728477
AR2021_KD 48h,,0.5204270097620292,0.6557811197330427
FR2021_Intensity.B,,0.5441230939342444,
RB2022_3_PreEndurance,,0.5366707933545338,0.6628983047179636
HS2024_5_I_T1,,0.5494258474171667,0.6552430340839603
NJH2024_Sub10_MICT_Pre,,,
SR2019_LM2_Biol_repl_2,,0.5328443870476316,0.6603243156122829
AST2020_anti-CD3,0.4224980749458231,0.5451916430526651,0.6512313141200672
SR2019_MDAMB231_Biol_repl_1,,0.5309264990301004,0.6609665413158896
RM2024_Intensity D2-3___3,,,
WZ2023_Pe_005_10min,0.4242507148470595,0.5332803388593474,0.6648787173797246
KBE2022_Log2_Ex_29_U,,0.5365624620789462,0.670734937051792
HS2024_7_B_T1,,0.5267740877766597,0.6541728227907219
AH2018_LFQ_M_2_X,,0.5442618762971689,
AH2018_LFQ_IT_4_N,,0.5465661332641071,
CK2022_15 200-1,0.4357656001586221,0.5561889363649247,0.6679489054786724
RM2024_Intensity D4-1___2,,,
JJ2018_Ratio H/M normalized,,,
JJ2018_Ratio M/L normalized pP3___1,,,
KBE2022_Log2_Ex_34_T,,0.5454813555253222,0.6715111515340456
CKC2017_log2 normalized phosphoproteomics_0min_rep#2,,,
LY2019_P2+,,0.5457588054944802,0.6485759102539417
LATM2013_Log2 Ratio (Light/Medium) Reverse,,0.5340317141541502,0.6531638368457895
CK2022_2 200-1,0.4287076251892868,0.5535572591707499,0.6673870335369506
AS2011_Ratio H/L Protein RNAi_2,,0.5470611764768011,0.6631561968001174
MV2014_Ratio L/H normalized A3___1 (2 min),,,
WZ2023_Su_010_30min,0.4189991582554958,0.5354096787085062,0.6657367082604049
RN2012_H01,,,0.6536913175719545
KTGR2014_Ratio-Rapa 2 mins,,0.5358125771403571,0.6546471575144425
EJN2021_2_Rest_Basal,,0.5366522295031577,0.6649115935081865
KS2014_Intensity pY_E5_3,,,
MM2018_Ratio H/L replicate 3,,0.5335152393551875,
EP2017_Pervanadate R#1 normalized log2 ratio,0.42711802659086323,0.5305619147889955,0.6525729753547932
HS2024_8_B_T3,,0.5264562762777143,0.651872680721106
YA2020_Reporter_intensity_Cancer_No.3,,,
KBE2022_Log2_Ex_44_U,,0.5362363994289844,0.6682045400416563
WZ2023_Pe_010_20min,0.4247069991868562,0.5319607785621923,0.6649971041680719
KS2014_Intensity pY_C6,,,
AS2011_Ratio H/L Normalized_3,,,
RCJD2014_15min_mean,,,
RB2022_3_PreStrength,,0.5366674029723121,0.6638359405730369
NJH2015_iTRAQ Subject 3 116/117 (Exercise/Basal) (normalized),,,
RCJD2014_10min_mean,,,
KS2014_Intensity C1,0.42155007659427424,0.5385242544297781,
FSO2013_Ratio H/M normalized Rep3___1,,0.5366155223077123,0.6571229745584124
AH2018_SILAC_M_3_C,,0.5500134650960141,
RKK2015_TNF-α+IKKb/TNF-α,,,
RM2024_Intensity D0-3___2,,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt2a,,,
AH2018_SILAC_M_2_C,,0.5464711392344598,
AH2018_SILAC_M_2_X,,0.5455386413923665,
KTGR2014_Ratio-Rapa 15 mins,,0.5435566911457117,0.6433206055707942
RM2024_Intensity D4-2___1,,,
KBE2022_Log2_Ex_15_T,,0.5582374401704638,0.6722980208568148
VOI2024_0.1uM 24 h_1 di,,,
WZ2023_Su_010_10min,0.4236993181094663,0.533609586807317,0.665465807684576
PG2020_Intensity 6h_C,,0.5205109622056734,0.6536560637292512
JVO2010_Ratio M/L Normalized by Protein Noco45 - Log2 mitosis,0.42292867888520014,0.5437823872896993,0.6435983595696131
JJ2018_Ratio M/L normalized pP1___1,,,
AH2018_LFQ_M_3_N,,0.548662345339761,
VOI2024_0.1uM 24 h_2 mono,,,
AH2018_TMTMS2_3_C,0.4084660432296852,0.5198767389645416,
CK2022_15 16-1,,0.5436755635259133,0.6651515662660629
CK2022_3 16-1,,0.5393080051142175,0.664003506080202
LY2019_P4-,,0.5354509852349141,0.6562726639434547
FSO2013_Ratio H/L normalized Rep3___2,,0.5440178075439676,
KS2014_Intensity pY_PV2,,,
HS2024_3_I_N2,0.4199590421800819,0.5287313496589479,0.6644485026100464
GF2025_P8_Adh,0.42518997668387326,0.561432600399288,0.6613433359484286
YC2018_Log2(SKBR3-LR/SKBR3)_Rep.2-2,,,
GF2025_P5_Sph,0.43135280390983655,0.5428465248990232,0.6579131362550135
CK2022_10 16-1,,0.5408991590496466,0.6649454531242125
KTGR2014_Ratio H L Normalized Rep1_AA_starvation_0_15,,,0.6602150982799349
VOI2024_0.1uM 2 h_2 di,,,
NJH2015_TMT Pool 131/130_C (Exercise/Basal) (normalized),0.42011940206524345,0.5385948123440171,0.6615805539558792
NJH2024_Sub2_HIIT_Mid,,,
AMK2021_45I_p3,,,
NJH2024_Sub13_HIIT_Mid,,,
DB2022_LFQ intensity R1.2,,,
DB2022_Intensity R1,,,
NJH2024_Sub12_MICT_Mid,,,
KTGR2014_Ratio M L Normalized Rep1_Rapamycin_0_15,0.43037534309704434,0.5439807304627838,0.656482962521025
UK2020_HCM_4,,0.5345647135973939,
SAS2015_AZD/DMSO_Exp2,,,
IMM2018_normalised rep. int. CDK5L-1,,0.5402908298981312,0.6663693492369693
DB2022_LFQ intensity L2.2,,,
KTGR2014_Ratio H M Normalized Rep1_AA_starvation_0_15,,0.5374929203464401,0.6561961250757327
EP2017_Mitotic R#1 log2 ratio,0.42588770493501177,0.5258044804422516,0.6481288999285707
EJN2021_2_Ex_Basal,,0.534923171404823,0.6594647595708035
RM2009_Ratio H/L Normalized by Corresponding Protein Level (H:60 min timepoint;L:0 min. timepoint),,,
KTGR2014_Ratio-Rapa 30 mins,,0.5469529487251984,0.6445923833651797
CKC2017_log2 normalized phosphoproteomics_90min_rep#1,,,
CF2017_FTE 16,0.4103234863218565,0.5183205016725874,0.658823111341736
AR2021_L41 10 μM,,0.5234023606414392,0.6553822764624332
CF2017_EOC 2,0.4095842408983033,0.5519824763286052,0.6691959216494875
RB2022_6_PostEndurance,,,
AH2018_SILAC_1_N,,0.5438849195355226,
NJH2024_Sub10_HIIT_Pre,,,
AS2011_Ratio H/L Inhi_1_2,,,
UK2020_HCM_6,,0.5348293669065749,
RB2022_7_PreSprint,,0.5374165120172832,0.6634912546625938
NJH2024_Sub2_MICT_Pre,,,
HS2024_3_PD_T2,0.41770826212810147,0.5288225954932932,0.6349960713015301
CK2022_6 16-1,,0.5354881137997518,0.6628640733909004
ZX2022_CB treated Replicate 1,0.4139574947025134,0.5399579873589364,0.6612153534123139
BS2014_Log2(Ratio H/L normalized Rep_3),,,
TM2022_mock.12h.C,,,
GRW2016_Ratio M/L normalized SILAC 5a___1,,,
HH2022_Reporter intensity 0,,0.5426725368219821,0.6817831853742264
RM2024_Intensity D2-2___2,,,
JC2019_Normalised_intensity_B_TiOx_Testis_sample_URO0126,,,
RB2022_1_PreStrength,,0.5372839776677532,0.6657884412440986
JJ2018_Ratio H/M normalized pP2___2,,,
AH2018_TMTMS2_2_X,0.4101855074707452,0.5238365113702206,
AR2021_L41 1 μM,,0.5206131261681289,0.6551249655095509
JJ2018_Ratio H/M normalized pP1___2,,,
AH2018_TMTMS2_1_N,0.4066445826307663,0.5214950299744063,
NJH2025_Sub10_MICT_Pre,,,
JVO2010_Ratio H/M Normalized by Protein Noco45 - Log2 early S,0.4264615035801645,0.5420060280996405,0.6625981406216466
ZX2022_Control Replicate 3,0.41563767375346683,0.5405731476943534,0.661399596485628
KS2014_Intensity C4,,0.5499269171029746,
AS2011_Ratio H/L Inhi_2,0.4253105216504488,0.5357358255406667,0.656700977298562
KBE2022_Log2_Ex_18_T,,0.5314402920195506,0.668948214596178
NJH2025_Sub9_MICT_Pre,,,
RCJD2014_20min_1,,,
MV2014_Ratio H/M normalized B2___1 (5 min),,,
FSO2013_Ratio M/L normalized Rep2___3,,0.5413623456838382,
JC2019_Normalised_intensity_C_TiOx_Testis_sample_URO0158,,,
SR2019_MCF10A_Biol_repl_3,,0.5426011873414736,0.6668483865089181
HS2024_7_B_T2,,0.5269919724908012,0.6553256981279021
SAS2015_PLX/DMSO_Exp3,,,
AMK2021_Ctrl_p5,,,
NJH2025_Sub2_HIIT_Mid,,,
AH2018_LFQ_M_3_C,,0.5461782977899685,
CKC2017_log2 normalized phosphoproteomics_15min_rep#2,,,
YA2020_Reporter_intensity_Cancer_No.2,,0.5359048196690859,
FSO2013_Ratio H/M normalized Rep2___3,,0.5295976085697774,
RB2022_8_PreSprint,,0.5362842166908235,0.6606114875803091
AH2018_SILAC_IT_3_C,,0.5450051962991834,
WZ2023_Pu_025_10min,0.424751043287942,0.5338203702102091,0.6655605911622127
RM2024_Intensity D2-2___3,,,
AS2011_Ratio H/L_1,0.4233499852673707,0.5368215918559213,0.6605063719249434
RCJD2014_10min_3,,,
FSO2013_Ratio M/L normalized Rep3___1,,0.5410530606760326,0.6490399990448308
SR2019_JIMT1_Biol_repl_4,,0.5390131142325388,0.6661834129393301
YP2020_Intensity C10_R2_mult_log2,,0.5343115132748483,0.6549060253650989
ZCP2016_Ratio H/L Rep 2,,,
CF2017_EOC 4,0.41025746407613833,0.5330971215931319,0.6633480958633278
JJ2018_Ratio H/L normalized pP1___1,,,
WZ2023_Pe_010_30min,0.4231006672857231,0.5328291399015778,0.6651216881283288
MV2014_Ratio L/M normalized B2___3 (30 min),,,
AH2018_LFQ_IT_3_N,,0.5453438354560872,
KS2014_Intensity C6,,0.5422293067833336,
ZQ2022_N3,,0.5381219230560016,
HW2015_Ratio H/L normalized Exp1,,,
CK2022_12 40-1,0.4285774792968005,0.5456108040248591,0.6746401160365167
NJH2024_Sub7_MICT_Pre,,,
ZX2022_Control Replicate 1,0.4161412344742298,0.5433734119081348,0.6627923406010389
JJ2018_Ratio H/M normalized pP1,,,
CK2022_16 40-1,0.4222760360443233,0.5471339347807851,0.6746468710427858
AH2018_SILAC_IT_2_C,,0.5443714525221842,
CK2022_5 40-1,0.413889227685137,0.5401374722197196,0.6716330277720667
AH2018_LFQ_3_X,,0.5415370375276753,
UK2020_UA_3,,0.5345459667094259,
LY2019_P7-,,0.5440651803692863,0.6670620070541659
GF2025_P5_Adh,0.4130216975953416,0.5255518746931578,0.6517066632954156
RB2022_1_PostStrength,,0.5361120901678982,0.6611086995427488
JAW2011_Ratio H/L LS1b,,0.5353468117245487,
FSO2013_Ratio H/L normalized Rep3___1,,0.5452121107496788,0.6572764102451625
SR2019_HCC1954_Biol_repl_3,,0.5348947945758122,0.6649146054827915
CR2017_Ratio Replicate 2.2,,0.5336157713577907,0.6708283979317136
VOI2024_0.1uM 2 h_1 mono,,,
MV2014_Ratio L/M normalized A2___1 (10 min),,,
RNJ2017_Log2_ratio_Tsup:Tstim_D3,,,
CK2022_11 16-1,,0.5413701684770647,0.6650674463523707
ZQ2022_C1,,0.5392295542080263,
CR2017_Ratio Replicate 2.1,,0.535783154444004,
PG2020_Intensity CT_B,,0.5184411645285667,0.6599857473163763
JJ2018_Ratio M/L normalized___2,,,
AH2018_SILAC_MR_1_N,,0.5403719585887901,
KS2014_Intensity pY_E5_1,,,
JW2021_Before_3,,,
NJH2015_iTRAQ Subject 2 117/116 (Exercise/Basal) (normalized),,0.5384438067951236,
MV2014_Ratio M/H normalized B3___3 (30 min),,,
FS2019_db/db1,0.4211963835752633,,
NJH2025_Sub9_HIIT_Pre,,,
JAW2011_Ratio H/L_1,,0.533631100202516,
RCJD2014_20min_3,,,
AH2018_LFQ_3_C,,0.53974045134624,
JJ2018_Ratio M/L normalized pP3___2,,,
AMK2021_45I_p1,,,
NJH2025_Sub8_HIIT_Post,,,
AH2018_LFQ_M_3_X,,0.545130140787329,
YA2020_Reporter_intensity_Cancer_No.4,,0.535350531841403,
KS2014_Intensity pY_E5_2,,,
FSO2013_Ratio H/L normalized Rep1___3,,,
GF2025_P4_Sph,0.43517729768912555,0.5382398857784241,0.6529023826458802
RB2022_2_PreEndurance,,,0.6690320994914926
JW2021_Before_1,,,
KBE2022_Log2_Ex_25_T,,0.5518119489547303,0.6722442851674878
AS2011_Ratio H/L Normalized by Proteins Inhi_2,,0.5345209132298677,
MV2014_Ratio L/M normalized A2___2 (10 min),,,
JJ2018_Ratio M/L normalized___1,,,
FR2021_Intensity.H,,0.5381172963429844,0.6574809497171511
CK2022_14 16-1,,0.5436740799997384,0.665412037328294
AST2020_anti-CD3+PDL2,0.42215574149907925,0.545610357499381,0.6520324935236959
MV2014_Ratio M/L normalized B1___1 (5 min),,,
KBE2022_Log2_Ex_19_T,,0.546582625101454,0.6691920635401263
KS2014_Intensity pY_N1,,,
RB2022_1_RecoveryEndurance,,0.5358029702047262,0.6635319892329894
FSO2013_Ratio H/M normalized Rep1___2,,0.5247743103028846,
HS2024_8_I_T1,,0.5242490319420342,0.6516696146179226
NJH2015_iTRAQ Subject 1 115/114 (Exercise/Basal) (normalized),,0.53906595316747,
EP2017_Mitotic R#2 log2 ratio,0.42480800850484013,0.5304530879117287,0.6481556293143842
AH2018_TMTMS2_1_X,0.41138435411677127,0.5252945109312595,
KTGR2014_Ratio M L Normalized Rep2_AA_starvation_0_15,0.43540941035802744,0.5500550528453352,0.656412578913097
ZCP2016_Ratio H/L Rep 3,,,
AS2011_Ratio H/L Normalized RNAi_1_3,,,
SR2019_MCF10A_Biol_repl_1,,0.5338934976450103,0.6656160613181957
NJH2025_Sub8_MICT_Mid,,,
EJN2021_5_Ex_Ins,,0.5320992067690443,0.6649125037484329
HS2024_6_I_N2,0.4208895222258166,0.5174795216594404,0.6542511971673584
HH2022_Reporter intensity 4,,0.5348570243259472,
RBK2021_1326T Late,,,
TM2022_mock.12h.B,,,
NJH2024_Sub12_MICT_Pre,,,
RCJD2014_15min_3,,,
MV2014_Ratio L/H normalized B3___2 (5 min),,,
LG2023_Control-3_intensity,,,
JJ2018_Ratio H/L normalized pP3___2,,,
CF2017_FTE 15,,0.5208534513355276,0.6578545767071797
HS2024_4_I_T3,,0.5634028567619072,0.6614846955845506
AH2018_SILAC_1_X,,0.5432109737273945,
